"Time_Iter","Outer_Iter","Inner_Iter",   "rms[A_Rho]"   ,   "rms[A_RhoU]"  ,   "rms[A_RhoV]"  ,   "rms[A_RhoW]"  ,    "rms[A_E]"    ,    "Sens_Geo"    ,    "Sens_AoA"    ,    "Sens_Mach"   ,   "Sens_Press"   ,    "Sens_Temp"   
          0,           0,         472,      -10.05025327,      -9.988046056,      -10.53426739,      -10.54702633,      -10.52033897,      0.2027351958,   0.0004711699231,     0.08659711769,    -0.03586442904,                 0
          0,           0,         473,      -10.05836147,      -9.995803308,      -10.54167319,      -10.55494623,      -10.52837548,      0.2027351958,   0.0004711699049,     0.08659711886,    -0.03586442789,                 0
          0,           0,         474,      -10.06658317,      -10.00364603,      -10.54916753,      -10.56294027,      -10.53652091,      0.2027351958,   0.0004711698876,     0.08659712001,    -0.03586442656,                 0
          0,           0,         475,      -10.07489183,      -10.01156273,      -10.55674581,      -10.57101675,      -10.54474857,      0.2027351958,   0.0004711698711,     0.08659712113,    -0.03586442504,                 0
          0,           0,         476,      -10.08325792,      -10.01953988,      -10.56440237,      -10.57918278,      -10.55302877,      0.2027351958,   0.0004711698553,      0.0865971222,    -0.03586442337,                 0
          0,           0,         477,      -10.09164962,      -10.02756224,      -10.57213067,      -10.58744425,      -10.56132956,      0.2027351958,   0.0004711698403,     0.08659712323,    -0.03586442155,                 0
          0,           0,         478,      -10.10003367,      -10.03561323,      -10.57992354,      -10.59580578,      -10.56961762,      0.2027351958,    0.000471169826,      0.0865971242,    -0.03586441961,                 0
          0,           0,         479,      -10.10837639,      -10.04367531,       -10.5877734,      -10.60427072,      -10.57785925,      0.2027351958,   0.0004711698125,      0.0865971251,    -0.03586441756,                 0
          0,           0,         480,       -10.1166446,      -10.05173049,      -10.59567247,      -10.61284114,      -10.58602145,      0.2027351958,   0.0004711697995,     0.08659712592,    -0.03586441542,                 0
          0,           0,         481,      -10.12480682,      -10.05976075,      -10.60361304,      -10.62151782,        -10.594073,      0.2027351958,   0.0004711697872,     0.08659712665,    -0.03586441322,                 0
          0,           0,         482,      -10.13283424,       -10.0677486,      -10.61158762,      -10.63030033,      -10.60198556,      0.2027351958,   0.0004711697755,     0.08659712729,    -0.03586441097,                 0
          0,           0,         483,      -10.14070179,      -10.07567758,      -10.61958917,      -10.63918698,      -10.60973473,      0.2027351958,   0.0004711697644,     0.08659712784,    -0.03586440868,                 0
          0,           0,         484,      -10.14838908,      -10.08353271,      -10.62761126,      -10.64817494,      -10.61730095,      0.2027351958,   0.0004711697537,     0.08659712828,    -0.03586440638,                 0
          0,           0,         485,      -10.15588118,      -10.09130101,      -10.63564823,      -10.65726026,       -10.6246703,      0.2027351958,   0.0004711697435,     0.08659712862,    -0.03586440408,                 0
          0,           0,         486,      -10.16316918,      -10.09897187,      -10.64369523,      -10.66643794,      -10.63183506,      0.2027351958,   0.0004711697338,     0.08659712886,     -0.0358644018,                 0
          0,           0,         487,      -10.17025058,       -10.1065374,      -10.65174837,      -10.67570198,      -10.63879403,      0.2027351958,   0.0004711697244,     0.08659712899,    -0.03586439956,                 0
          0,           0,         488,      -10.17712936,      -10.11399267,      -10.65980468,      -10.68504552,      -10.64555261,      0.2027351958,   0.0004711697154,     0.08659712901,    -0.03586439737,                 0
          0,           0,         489,      -10.18381586,      -10.12133588,      -10.66786215,      -10.69446086,      -10.65212257,      0.2027351958,   0.0004711697067,     0.08659712892,    -0.03586439525,                 0
          0,           0,         490,      -10.19032632,       -10.1285684,      -10.67591963,      -10.70393958,      -10.65852163,      0.2027351958,   0.0004711696982,     0.08659712873,     -0.0358643932,                 0
          0,           0,         491,      -10.19668231,      -10.13569469,      -10.68397677,      -10.71347267,      -10.66477274,      0.2027351958,     0.00047116969,     0.08659712844,    -0.03586439125,                 0
          0,           0,         492,      -10.20290984,      -10.14272216,       -10.6920339,      -10.72305054,      -10.67090322,      0.2027351958,   0.0004711696819,     0.08659712804,     -0.0358643894,                 0
          0,           0,         493,      -10.20903847,      -10.14966092,      -10.70009184,      -10.73266323,       -10.6769438,      0.2027351958,    0.000471169674,     0.08659712755,    -0.03586438767,                 0
          0,           0,         494,      -10.21510024,      -10.15652338,      -10.70815177,      -10.74230042,      -10.68292755,      0.2027351958,   0.0004711696662,     0.08659712696,    -0.03586438605,                 0
          0,           0,         495,      -10.22112861,      -10.16332387,        -10.716215,      -10.75195158,      -10.68888876,      0.2027351958,   0.0004711696585,     0.08659712629,    -0.03586438457,                 0
          0,           0,         496,      -10.22715741,      -10.17007817,      -10.72428278,      -10.76160605,      -10.69486188,      0.2027351958,   0.0004711696508,     0.08659712554,    -0.03586438322,                 0
          0,           0,         497,      -10.23321981,      -10.17680298,      -10.73235609,      -10.77125313,      -10.70088052,      0.2027351958,   0.0004711696431,     0.08659712471,    -0.03586438201,                 0
          0,           0,         498,      -10.23934744,      -10.18351545,      -10.74043544,      -10.78088217,      -10.70697653,      0.2027351958,   0.0004711696354,     0.08659712382,    -0.03586438095,                 0
          0,           0,         499,      -10.24556954,      -10.19023262,      -10.74852068,      -10.79048266,      -10.71317916,      0.2027351958,   0.0004711696277,     0.08659712286,    -0.03586438004,                 0
          0,           0,           0,      -8.893528778,      -8.601565058,       -9.37938648,      -8.590410167,      -8.619342981,      0.2032824423,   0.0004711696778,     0.08659602835,    -0.03586432584,                 0
          0,           0,           1,      -8.858275076,      -8.679474286,      -9.034474954,      -8.455578516,      -8.775451644,      0.2032824423,   0.0004711700493,      0.0865960326,    -0.03586432414,                 0
          0,           0,           2,      -8.634051659,      -8.553385927,      -8.751839502,      -8.362186583,      -8.823972471,      0.2032824423,   0.0004711713249,     0.08659604363,    -0.03586430777,                 0
          0,           0,           3,      -8.434471141,       -8.38715165,      -8.540861239,       -8.26450781,      -8.793588531,      0.2032824423,   0.0004711744865,     0.08659607011,     -0.0358642552,                 0
          0,           0,           4,      -8.284832369,      -8.249395955,      -8.387882499,      -8.176879972,      -8.742127791,      0.2032824423,   0.0004711808672,     0.08659612542,    -0.03586413861,                 0
          0,           0,           5,      -8.179560914,      -8.148207024,       -8.28009339,      -8.112072936,      -8.692357594,      0.2032824423,   0.0004711919787,     0.08659622381,    -0.03586393041,                 0
          0,           0,           6,      -8.112292064,      -8.081956391,      -8.207092508,      -8.070355734,      -8.651725702,      0.2032824423,   0.0004712092525,     0.08659637434,    -0.03586361271,                 0
          0,           0,           7,      -8.077416636,      -8.046911995,      -8.159921556,      -8.042844981,      -8.622159623,      0.2032824423,   0.0004712337621,     0.08659657521,    -0.03586318634,                 0
          0,           0,           8,      -8.069447027,      -8.038115321,      -8.130530633,      -8.016556879,      -8.602574033,      0.2032824423,   0.0004712659954,     0.08659681127,    -0.03586267546,                 0
          0,           0,           9,      -8.081860862,      -8.048519464,       -8.11185569,      -7.982490553,      -8.588859677,      0.2032824423,   0.0004713057332,     0.08659705612,    -0.03586212576,                 0
          0,           0,          10,      -8.105530381,      -8.067489369,      -8.098240192,      -7.941802839,      -8.575032501,      0.2032824423,   0.0004713520531,     0.08659727849,     -0.0358615965,                 0
